# x  g 
0.050000	0.000043
0.150000	0.000128
0.250000	0.000213
0.350000	0.000298
0.450000	0.000382
0.550000	0.000466
0.650000	0.000549
0.750000	0.000632
0.850000	0.000715
0.950000	0.000797
1.050000	0.000879
1.150000	0.000960
1.250000	0.001041
1.350000	0.001121
1.450000	0.001201
1.550000	0.001281
1.650000	0.001360
1.750000	0.001438
1.850000	0.001516
1.950000	0.001594
2.050000	0.001670
2.150000	0.001747
2.250000	0.001823
2.350000	0.001898
2.450000	0.001973
2.550000	0.002047
2.650000	0.002120
2.750000	0.002193
2.850000	0.002266
2.950000	0.002337
3.050000	0.002409
3.150000	0.002479
3.250000	0.002549
3.350000	0.002619
3.450000	0.002687
3.550000	0.002755
3.650000	0.002823
3.750000	0.002889
3.850000	0.002956
3.950000	0.003021
4.050000	0.003086
4.150000	0.003150
4.250000	0.003213
4.350000	0.003276
4.450000	0.003338
4.550000	0.003399
4.650000	0.003460
4.750000	0.003520
4.850000	0.003579
4.950000	0.003638
5.050000	0.003695
5.150000	0.003753
5.250000	0.003809
5.350000	0.003864
5.450000	0.003919
5.550000	0.003973
5.650000	0.004027
5.750000	0.004079
5.850000	0.004131
5.950000	0.004183
6.050000	0.004233
6.150000	0.004283
6.250000	0.004331
6.350000	0.004379
6.450000	0.004427
6.550000	0.004473
6.650000	0.004519
6.750000	0.004564
6.850000	0.004608
6.950000	0.004652
7.050000	0.004694
7.150000	0.004736
7.250000	0.004777
7.350000	0.004818
7.450000	0.004857
7.550000	0.004896
7.650000	0.004934
7.750000	0.004971
7.850000	0.005008
7.950000	0.005043
8.050000	0.005078
8.150000	0.005112
8.250000	0.005145
8.350000	0.005178
8.450000	0.005210
8.550000	0.005240
8.650000	0.005271
8.750000	0.005300
8.850000	0.005328
8.950000	0.005356
9.050000	0.005383
9.150000	0.005409
9.250000	0.005435
9.350000	0.005459
9.450000	0.005483
9.550000	0.005506
9.650000	0.005528
9.750000	0.005550
9.850000	0.005570
9.950000	0.005590
10.050000	0.005610
10.150000	0.005628
10.250000	0.005646
10.350000	0.005662
10.450000	0.005679
10.550000	0.005694
10.650000	0.005708
10.750000	0.005722
10.850000	0.005735
10.950000	0.005748
11.050000	0.005759
11.150000	0.005770
11.250000	0.005780
11.350000	0.005790
11.450000	0.005798
11.550000	0.005806
11.650000	0.005813
11.750000	0.005820
11.850000	0.005825
11.950000	0.005830
12.050000	0.005835
12.150000	0.005838
12.250000	0.005841
12.350000	0.005843
12.450000	0.005845
12.550000	0.005845
12.650000	0.005845
12.750000	0.005845
12.850000	0.005844
12.950000	0.005842
13.050000	0.005839
13.150000	0.005836
13.250000	0.005832
13.350000	0.005827
13.450000	0.005822
13.550000	0.005816
13.650000	0.005809
13.750000	0.005802
13.850000	0.005794
13.950000	0.005785
14.050000	0.005776
14.150000	0.005766
14.250000	0.005756
14.350000	0.005745
14.450000	0.005733
14.550000	0.005721
14.650000	0.005708
14.750000	0.005695
14.850000	0.005681
14.950000	0.005666
15.050000	0.005651
15.150000	0.005636
15.250000	0.005619
15.350000	0.005602
15.450000	0.005585
15.550000	0.005567
15.650000	0.005549
15.750000	0.005530
15.850000	0.005510
15.950000	0.005490
16.050000	0.005469
16.150000	0.005448
16.250000	0.005427
