# x  g 
0.050000	0.000637
0.150000	0.006377
0.250000	0.020125
0.350000	0.044490
0.450000	0.082247
0.550000	0.136336
0.650000	0.209870
0.750000	0.306132
0.850000	0.428582
0.950000	0.580855
1.050000	0.766762
1.150000	0.990299
1.250000	1.255637
1.350000	1.567133
1.450000	1.929326
1.550000	2.346939
1.650000	2.824880
1.750000	3.368240
1.850000	3.982297
1.950000	4.672513
2.050000	5.444533
2.150000	6.304188
2.250000	7.257490
2.350000	8.310636
2.450000	9.469999
2.550000	10.742136
2.650000	12.133778
2.750000	13.651831
2.850000	15.303376
2.950000	17.095663
3.050000	19.036110
3.150000	21.132297
3.250000	23.391968
3.350000	25.823022
3.450000	28.433513
3.550000	31.231643
3.650000	34.225759
3.750000	37.424347
3.850000	40.836030
3.950000	44.469559
4.050000	48.333811
4.150000	52.437780
4.250000	56.790574
4.350000	61.401406
4.450000	66.279590
4.550000	71.434532
4.650000	76.875727
4.750000	82.612745
4.850000	88.655231
4.950000	95.012892
5.050000	101.695492
5.150000	108.712844
5.250000	116.074799
5.350000	123.791242
5.450000	131.872079
5.550000	140.327230
5.650000	149.166622
5.750000	158.400177
5.850000	168.037803
5.950000	178.089388
6.050000	188.564785
6.150000	199.473808
6.250000	210.826219
6.350000	222.631718
6.450000	234.899934
6.550000	247.640416
6.650000	260.862622
6.750000	274.575908
6.850000	288.789520
6.950000	303.512582
7.050000	318.754085
7.150000	334.522882
7.250000	350.827671
7.350000	367.676991
7.450000	385.079206
7.550000	403.042500
7.650000	421.574866
7.750000	440.684094
7.850000	460.377762
7.950000	480.663229
8.050000	501.547621
8.150000	523.037825
8.250000	545.140478
8.350000	567.861961
8.450000	591.208384
8.550000	615.185582
8.650000	639.799107
8.750000	665.054214
8.850000	690.955860
8.950000	717.508691
9.050000	744.717036
9.150000	772.584899
9.250000	801.115953
9.350000	830.313531
9.450000	860.180623
9.550000	890.719863
9.650000	921.933532
9.750000	953.823543
9.850000	986.391441
9.950000	1019.638398
10.050000	1053.565205
10.150000	1088.172270
10.250000	1123.459612
10.350000	1159.426861
10.450000	1196.073248
10.550000	1233.397608
10.650000	1271.398375
10.750000	1310.073578
10.850000	1349.420843
10.950000	1389.437385
11.050000	1430.120015
11.150000	1471.465132
11.250000	1513.468726
11.350000	1556.126378
11.450000	1599.433257
11.550000	1643.384126
11.650000	1687.973338
11.750000	1733.194842
11.850000	1779.042178
11.950000	1825.508489
12.050000	1872.586515
12.150000	1920.268598
12.250000	1968.546689
12.350000	2017.412348
12.450000	2066.856750
12.550000	2116.870686
12.650000	2167.444572
12.750000	2218.568455
12.850000	2270.232010
12.950000	2322.424558
13.050000	2375.135061
13.150000	2428.352137
13.250000	2482.064061
13.350000	2536.258774
13.450000	2590.923892
13.550000	2646.046712
13.650000	2701.614220
13.750000	2757.613100
13.850000	2814.029743
13.950000	2870.850252
14.050000	2928.060458
14.150000	2985.645922
14.250000	3043.591950
14.350000	3101.883601
14.450000	3160.505694
14.550000	3219.442824
14.650000	3278.679366
14.750000	3338.199491
14.850000	3397.987173
14.950000	3458.026203
15.050000	3518.300195
15.150000	3578.792604
15.250000	3639.486731
15.350000	3700.365738
15.450000	3761.412658
15.550000	3822.610409
15.650000	3883.941801
15.750000	3945.389551
15.850000	4006.936295
15.950000	4068.564599
16.050000	4130.256971
16.150000	4191.995870
16.250000	4253.763725
16.350000	4315.542938
16.450000	4377.315904
16.550000	4439.065016
16.650000	4500.772684
16.750000	4562.421337
16.850000	4623.993447
16.950000	4685.471529
17.050000	4746.838161
17.150000	4808.075990
17.250000	4869.167747
17.350000	4930.096258
17.450000	4990.844451
17.550000	5051.395375
17.650000	5111.732203
17.750000	5171.838247
17.850000	5231.696970
17.950000	5291.291991
18.050000	5350.607102
18.150000	5409.626275
18.250000	5468.333671
18.350000	5526.713653
18.450000	5584.750794
18.550000	5642.429884
18.650000	5699.735947
