# x  g 
0.050000	0.000043
0.150000	0.000131
0.250000	0.000221
0.350000	0.000313
0.450000	0.000408
0.550000	0.000504
0.650000	0.000603
0.750000	0.000704
0.850000	0.000808
0.950000	0.000913
1.050000	0.001021
1.150000	0.001130
1.250000	0.001242
1.350000	0.001356
1.450000	0.001472
1.550000	0.001590
1.650000	0.001711
1.750000	0.001833
1.850000	0.001957
1.950000	0.002084
2.050000	0.002212
2.150000	0.002342
2.250000	0.002475
2.350000	0.002609
2.450000	0.002745
2.550000	0.002883
2.650000	0.003023
2.750000	0.003165
2.850000	0.003309
2.950000	0.003454
3.050000	0.003602
3.150000	0.003751
3.250000	0.003902
3.350000	0.004054
3.450000	0.004208
3.550000	0.004364
3.650000	0.004521
3.750000	0.004680
3.850000	0.004841
3.950000	0.005003
4.050000	0.005166
4.150000	0.005331
4.250000	0.005497
4.350000	0.005665
4.450000	0.005834
4.550000	0.006004
4.650000	0.006176
4.750000	0.006348
4.850000	0.006522
4.950000	0.006697
5.050000	0.006874
5.150000	0.007051
5.250000	0.007229
5.350000	0.007408
5.450000	0.007588
5.550000	0.007769
5.650000	0.007951
5.750000	0.008134
5.850000	0.008317
5.950000	0.008501
6.050000	0.008686
6.150000	0.008871
6.250000	0.009057
6.350000	0.009244
6.450000	0.009431
6.550000	0.009618
6.650000	0.009806
6.750000	0.009994
6.850000	0.010183
6.950000	0.010372
7.050000	0.010560
7.150000	0.010750
7.250000	0.010939
7.350000	0.011128
7.450000	0.011318
7.550000	0.011507
7.650000	0.011696
7.750000	0.011885
7.850000	0.012074
7.950000	0.012263
8.050000	0.012451
8.150000	0.012640
8.250000	0.012827
8.350000	0.013015
8.450000	0.013202
8.550000	0.013388
8.650000	0.013574
8.750000	0.013760
8.850000	0.013945
8.950000	0.014129
9.050000	0.014312
9.150000	0.014495
9.250000	0.014677
9.350000	0.014858
9.450000	0.015038
9.550000	0.015217
9.650000	0.015395
9.750000	0.015572
9.850000	0.015748
9.950000	0.015923
10.050000	0.016097
10.150000	0.016269
10.250000	0.016441
10.350000	0.016611
10.450000	0.016780
10.550000	0.016947
10.650000	0.017113
10.750000	0.017278
10.850000	0.017441
10.950000	0.017602
11.050000	0.017762
11.150000	0.017921
11.250000	0.018078
11.350000	0.018233
11.450000	0.018386
11.550000	0.018538
11.650000	0.018688
11.750000	0.018836
11.850000	0.018982
11.950000	0.019127
12.050000	0.019270
12.150000	0.019410
12.250000	0.019549
12.350000	0.019686
12.450000	0.019820
12.550000	0.019953
12.650000	0.020083
12.750000	0.020212
12.850000	0.020338
12.950000	0.020462
13.050000	0.020584
13.150000	0.020704
13.250000	0.020821
13.350000	0.020937
13.450000	0.021050
13.550000	0.021160
13.650000	0.021269
13.750000	0.021375
13.850000	0.021478
13.950000	0.021579
14.050000	0.021678
14.150000	0.021774
14.250000	0.021868
14.350000	0.021960
14.450000	0.022049
14.550000	0.022135
14.650000	0.022219
14.750000	0.022300
14.850000	0.022379
14.950000	0.022456
15.050000	0.022529
15.150000	0.022600
15.250000	0.022669
15.350000	0.022735
15.450000	0.022798
15.550000	0.022859
15.650000	0.022917
15.750000	0.022972
15.850000	0.023025
15.950000	0.023075
16.050000	0.023122
16.150000	0.023167
16.250000	0.023209
16.350000	0.023248
16.450000	0.023284
16.550000	0.023318
16.650000	0.023350
16.750000	0.023378
16.850000	0.023404
16.950000	0.023427
17.050000	0.023447
17.150000	0.023465
17.250000	0.023480
17.350000	0.023492
17.450000	0.023501
17.550000	0.023508
17.650000	0.023512
17.750000	0.023513
17.850000	0.023512
17.950000	0.023508
